AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,254,0,235,119,2,0,0,18,10,16,5,2024-11-06,91,1700 - 1800,2024-11-14 00:00:01,48,17,155,37,A278,Satellite 7,626,18,471,48
LAX,Los Angeles International Airport,424,0,258,64,0,0,0,15,11,25,5,2024-11-06,126,1800 - 1900,2024-11-14 00:00:01,37,18,183,37,A278,Satellite 7,771,14,588,37
LAX,Los Angeles International Airport,132,0,274,125,142,166,0,38,37,27,5,2024-11-06,116,0500 - 0600,2024-11-14 00:00:01,89,48,438,89,A273,Tom Bradley International Terminal,866,27,428,87
LAX,Los Angeles International Airport,215,0,338,351,209,73,0,32,31,42,8,2024-11-06,133,0600 - 0700,2024-11-14 00:00:01,80,37,712,80,A273,Tom Bradley International Terminal,1228,24,516,79
LAX,Los Angeles International Airport,91,0,93,274,286,219,10,46,33,29,5,2024-11-06,74,0700 - 0800,2024-11-14 00:00:01,94,55,575,94,A273,Tom Bradley International Terminal,1002,33,427,91
LAX,Los Angeles International Airport,354,0,330,145,191,357,106,42,36,48,6,2024-11-06,116,0800 - 0900,2024-11-14 00:00:01,109,58,967,109,A273,Tom Bradley International Terminal,1531,16,564,97
LAX,Los Angeles International Airport,243,0,158,20,26,214,0,36,31,18,4,2024-11-06,91,0900 - 1000,2024-11-14 00:00:01,88,61,320,88,A273,Tom Bradley International Terminal,679,15,359,88
LAX,Los Angeles International Airport,222,0,331,294,134,103,0,31,42,32,5,2024-11-06,130,1000 - 1100,2024-11-14 00:00:01,73,45,449,73,A273,Tom Bradley International Terminal,1116,23,667,56
LAX,Los Angeles International Airport,593,0,402,40,3,0,0,15,40,29,6,2024-11-06,88,1100 - 1200,2024-11-14 00:00:01,48,16,627,47,A273,Tom Bradley International Terminal,1067,13,440,48
LAX,Los Angeles International Airport,816,0,579,323,133,106,0,23,37,62,9,2024-11-06,247,1200 - 1300,2024-11-14 00:00:01,83,27,986,83,A273,Tom Bradley International Terminal,2019,19,1033,79
LAX,Los Angeles International Airport,167,0,198,404,112,434,108,49,40,49,7,2024-11-06,151,1300 - 1400,2024-11-14 00:00:01,103,65,843,103,A273,Tom Bradley International Terminal,1472,29,629,90
LAX,Los Angeles International Airport,172,0,254,227,160,144,0,35,40,27,4,2024-11-06,116,1400 - 1500,2024-11-14 00:00:01,75,48,440,75,A273,Tom Bradley International Terminal,984,25,544,75
LAX,Los Angeles International Airport,347,0,666,190,5,0,0,20,41,35,5,2024-11-06,158,1500 - 1600,2024-11-14 00:00:01,47,25,648,47,A273,Tom Bradley International Terminal,1243,15,595,42
LAX,Los Angeles International Airport,553,0,194,10,0,0,0,11,31,21,5,2024-11-06,96,1600 - 1700,2024-11-14 00:00:01,38,12,297,38,A273,Tom Bradley International Terminal,778,10,481,38
LAX,Los Angeles International Airport,444,0,318,272,116,10,0,23,25,31,5,2024-11-06,117,1700 - 1800,2024-11-14 00:00:01,63,31,706,63,A273,Tom Bradley International Terminal,1191,13,485,53
LAX,Los Angeles International Airport,471,0,506,207,13,0,0,19,21,39,6,2024-11-06,153,1800 - 1900,2024-11-14 00:00:01,49,24,487,49,A273,Tom Bradley International Terminal,1236,17,749,46
LAX,Los Angeles International Airport,362,0,384,227,60,14,0,23,24,27,5,2024-11-06,113,1900 - 2000,2024-11-14 00:00:01,78,30,432,77,A273,Tom Bradley International Terminal,1074,18,642,78
LAX,Los Angeles International Airport,418,0,330,204,24,0,0,19,24,30,6,2024-11-06,141,2000 - 2100,2024-11-14 00:00:01,51,28,398,51,A273,Tom Bradley International Terminal,1006,14,608,41
LAX,Los Angeles International Airport,422,0,305,11,0,0,0,14,23,21,6,2024-11-06,59,2100 - 2200,2024-11-14 00:00:01,37,18,273,37,A273,Tom Bradley International Terminal,759,12,486,29
LAX,Los Angeles International Airport,373,0,333,152,9,0,0,19,23,22,6,2024-11-06,25,2200 - 2300,2024-11-14 00:00:01,58,21,371,58,A273,Tom Bradley International Terminal,889,18,518,58
LAX,Los Angeles International Airport,137,0,158,3,0,0,0,15,22,6,2,2024-11-06,29,2300 - 0000,2024-11-14 00:00:01,31,16,117,31,A273,Tom Bradley International Terminal,304,15,187,31
LAX,Los Angeles International Airport,9,0,0,0,0,0,0,2,1,2,1,2024-11-07,0,1700 - 1800,2024-11-15 00:00:00,4,4,1,4,A27F,Atlantic Aviation GAF,11,1,10,4
LAX,Los Angeles International Airport,11,0,0,0,0,0,0,1,2,1,1,2024-11-07,0,2100 - 2200,2024-11-15 00:00:00,2,1,12,2,A27F,Atlantic Aviation GAF,12,0,0,0
LAX,Los Angeles International Airport,175,0,60,2,0,0,0,12,8,9,2,2024-11-07,25,1100 - 1200,2024-11-15 00:00:00,31,15,80,31,A278,Satellite 7,246,10,166,22
LAX,Los Angeles International Airport,205,0,87,24,0,0,0,13,8,9,2,2024-11-07,81,1200 - 1300,2024-11-15 00:00:00,37,21,110,37,A278,Satellite 7,325,8,215,27
LAX,Los Angeles International Airport,132,0,132,29,0,0,0,17,8,8,2,2024-11-07,38,1400 - 1500,2024-11-15 00:00:00,35,21,85,35,A278,Satellite 7,301,15,216,32
LAX,Los Angeles International Airport,168,0,35,0,0,0,0,8,9,6,2,2024-11-07,48,1500 - 1600,2024-11-15 00:00:00,22,11,77,21,A278,Satellite 7,209,6,132,22
LAX,Los Angeles International Airport,110,0,34,0,0,0,0,11,6,1,1,2024-11-07,35,1600 - 1700,2024-11-15 00:00:00,18,14,7,18,A278,Satellite 7,145,11,138,18
LAX,Los Angeles International Airport,268,0,67,0,0,0,0,10,10,11,3,2024-11-07,29,1700 - 1800,2024-11-15 00:00:00,23,12,104,23,A278,Satellite 7,346,10,242,21
LAX,Los Angeles International Airport,400,0,121,4,0,0,0,11,10,17,4,2024-11-07,69,1800 - 1900,2024-11-15 00:00:00,39,13,151,39,A278,Satellite 7,542,10,391,39
LAX,Los Angeles International Airport,89,0,165,119,136,166,68,47,27,23,5,2024-11-07,102,0500 - 0600,2024-11-15 00:00:00,119,57,417,119,A273,Tom Bradley International Terminal,766,36,349,112
LAX,Los Angeles International Airport,371,41,310,102,99,299,342,52,31,55,9,2024-11-07,139,0600 - 0700,2024-11-15 00:00:00,133,79,891,133,A273,Tom Bradley International Terminal,1619,20,728,111
LAX,Los Angeles International Airport,170,0,350,116,55,441,41,46,31,33,5,2024-11-07,113,0700 - 0800,2024-11-15 00:00:00,99,73,555,99,A273,Tom Bradley International Terminal,1206,25,651,90
LAX,Los Angeles International Airport,121,0,223,39,19,204,166,52,32,23,3,2024-11-07,59,0800 - 0900,2024-11-15 00:00:00,110,77,458,110,A273,Tom Bradley International Terminal,795,20,337,98
LAX,Los Angeles International Airport,157,0,254,137,37,313,14,41,36,29,5,2024-11-07,116,0900 - 1000,2024-11-15 00:00:00,95,60,466,95,A273,Tom Bradley International Terminal,941,22,475,65
LAX,Los Angeles International Airport,533,0,258,368,277,22,0,27,34,51,8,2024-11-07,182,1000 - 1100,2024-11-15 00:00:00,71,41,702,71,A273,Tom Bradley International Terminal,1509,15,807,64
LAX,Los Angeles International Airport,108,0,270,293,272,10,0,34,29,27,6,2024-11-07,69,1100 - 1200,2024-11-15 00:00:00,63,42,511,63,A273,Tom Bradley International Terminal,980,26,469,58
LAX,Los Angeles International Airport,339,0,221,271,144,42,0,27,31,33,5,2024-11-07,162,1200 - 1300,2024-11-15 00:00:00,75,38,583,75,A273,Tom Bradley International Terminal,1050,14,467,48
LAX,Los Angeles International Airport,508,3,470,355,240,581,511,51,46,76,12,2024-11-07,308,1300 - 1400,2024-11-15 00:00:00,121,72,1616,121,A273,Tom Bradley International Terminal,2744,22,1128,113
LAX,Los Angeles International Airport,69,0,66,228,147,102,78,49,42,20,2,2024-11-07,64,1400 - 1500,2024-11-15 00:00:00,101,65,326,101,A273,Tom Bradley International Terminal,710,36,384,66
LAX,Los Angeles International Airport,220,0,310,643,351,34,0,34,42,46,8,2024-11-07,222,1500 - 1600,2024-11-15 00:00:00,64,43,847,64,A273,Tom Bradley International Terminal,1604,24,757,57
LAX,Los Angeles International Airport,236,0,123,29,0,0,0,14,40,11,2,2024-11-07,49,1600 - 1700,2024-11-15 00:00:00,35,21,151,35,A273,Tom Bradley International Terminal,399,9,248,33
LAX,Los Angeles International Airport,531,0,226,9,0,0,0,12,35,25,6,2024-11-07,87,1700 - 1800,2024-11-15 00:00:00,37,13,432,32,A273,Tom Bradley International Terminal,791,11,359,37
LAX,Los Angeles International Airport,376,0,294,221,81,6,0,22,23,28,5,2024-11-07,101,1800 - 1900,2024-11-15 00:00:00,63,27,566,56,A273,Tom Bradley International Terminal,1006,16,440,63
LAX,Los Angeles International Airport,583,0,355,205,192,66,0,24,26,41,7,2024-11-07,236,1900 - 2000,2024-11-15 00:00:00,72,41,634,72,A273,Tom Bradley International Terminal,1442,12,808,71
LAX,Los Angeles International Airport,357,0,374,275,21,0,0,22,17,26,7,2024-11-07,162,2000 - 2100,2024-11-15 00:00:00,52,22,477,47,A273,Tom Bradley International Terminal,1053,22,576,52
LAX,Los Angeles International Airport,417,0,340,119,46,12,0,20,16,27,7,2024-11-07,63,2100 - 2200,2024-11-15 00:00:00,72,25,431,72,A273,Tom Bradley International Terminal,961,16,530,72
LAX,Los Angeles International Airport,237,0,271,82,19,0,0,19,16,19,4,2024-11-07,25,2200 - 2300,2024-11-15 00:00:00,52,24,307,52,A273,Tom Bradley International Terminal,628,14,321,48
LAX,Los Angeles International Airport,38,0,105,10,0,0,0,19,16,4,1,2024-11-07,0,2300 - 0000,2024-11-15 00:00:00,41,20,66,41,A273,Tom Bradley International Terminal,157,18,91,36
LAX,Los Angeles International Airport,5,0,0,0,0,0,0,0,1,1,1,2024-11-08,0,1200 - 1300,2024-11-16 00:00:00,1,0,0,0,A27F,Atlantic Aviation GAF,6,0,6,1
LAX,Los Angeles International Airport,40,0,91,37,0,0,0,21,8,3,1,2024-11-08,35,1000 - 1100,2024-11-16 00:00:00,36,26,67,36,A278,Satellite 7,171,18,104,34
LAX,Los Angeles International Airport,146,0,82,0,0,0,0,13,7,7,1,2024-11-08,37,1200 - 1300,2024-11-16 00:00:00,25,14,76,25,A278,Satellite 7,235,12,159,23
LAX,Los Angeles International Airport,230,0,198,13,0,0,0,15,7,13,3,2024-11-08,60,1400 - 1500,2024-11-16 00:00:00,45,19,97,45,A278,Satellite 7,454,14,357,34
LAX,Los Angeles International Airport,134,0,35,0,0,0,0,10,8,5,2,2024-11-08,23,1500 - 1600,2024-11-16 00:00:00,26,13,22,25,A278,Satellite 7,174,10,152,26
LAX,Los Angeles International Airport,257,0,52,0,0,0,0,8,10,8,2,2024-11-08,62,1600 - 1700,2024-11-16 00:00:00,27,13,131,27,A278,Satellite 7,317,5,186,26
LAX,Los Angeles International Airport,492,0,61,0,0,0,0,9,11,13,4,2024-11-08,65,1700 - 1800,2024-11-16 00:00:00,22,9,125,21,A278,Satellite 7,566,9,441,22
LAX,Los Angeles International Airport,297,0,151,0,0,0,0,12,10,14,3,2024-11-08,78,1800 - 1900,2024-11-16 00:00:00,28,14,98,26,A278,Satellite 7,462,11,364,28
LAX,Los Angeles International Airport,106,0,396,266,123,57,5,32,33,34,6,2024-11-08,158,0500 - 0600,2024-11-16 00:00:00,95,40,456,95,A273,Tom Bradley International Terminal,987,26,531,63
LAX,Los Angeles International Airport,285,0,304,263,242,251,7,36,35,53,9,2024-11-08,124,0600 - 0700,2024-11-16 00:00:00,94,47,828,94,A273,Tom Bradley International Terminal,1405,21,577,79
LAX,Los Angeles International Airport,50,0,175,167,150,117,0,41,30,22,3,2024-11-08,40,0700 - 0800,2024-11-16 00:00:00,87,50,470,87,A273,Tom Bradley International Terminal,681,23,211,85
LAX,Los Angeles International Airport,250,0,274,149,149,489,149,51,45,38,6,2024-11-08,101,0800 - 0900,2024-11-16 00:00:00,106,65,1039,106,A273,Tom Bradley International Terminal,1498,19,459,93
LAX,Los Angeles International Airport,264,0,281,97,1,268,3,35,34,27,5,2024-11-08,140,0900 - 1000,2024-11-16 00:00:00,91,50,521,91,A273,Tom Bradley International Terminal,941,17,420,40
LAX,Los Angeles International Airport,266,0,343,450,142,5,0,28,43,41,6,2024-11-08,118,1000 - 1100,2024-11-16 00:00:00,69,37,671,69,A273,Tom Bradley International Terminal,1247,18,576,68
LAX,Los Angeles International Airport,721,0,435,138,49,0,0,16,37,41,8,2024-11-08,127,1100 - 1200,2024-11-16 00:00:00,59,20,878,59,A273,Tom Bradley International Terminal,1384,10,506,55
LAX,Los Angeles International Airport,582,0,427,458,227,134,0,28,47,62,10,2024-11-08,264,1200 - 1300,2024-11-16 00:00:00,89,38,1173,89,A273,Tom Bradley International Terminal,1890,12,717,69
LAX,Los Angeles International Airport,369,0,446,371,198,290,5,35,43,60,8,2024-11-08,250,1300 - 1400,2024-11-16 00:00:00,97,50,744,97,A273,Tom Bradley International Terminal,1739,24,995,97
LAX,Los Angeles International Airport,239,0,226,247,38,0,0,24,46,24,3,2024-11-08,108,1400 - 1500,2024-11-16 00:00:00,52,32,346,52,A273,Tom Bradley International Terminal,774,18,428,51
LAX,Los Angeles International Airport,713,0,787,229,70,0,0,19,41,49,8,2024-11-08,208,1500 - 1600,2024-11-16 00:00:00,58,24,1054,58,A273,Tom Bradley International Terminal,1848,13,794,47
LAX,Los Angeles International Airport,550,0,498,284,33,0,0,20,36,38,7,2024-11-08,151,1600 - 1700,2024-11-16 00:00:00,51,28,643,51,A273,Tom Bradley International Terminal,1403,13,760,43
LAX,Los Angeles International Airport,429,0,378,130,1,4,0,18,36,31,6,2024-11-08,107,1700 - 1800,2024-11-16 00:00:00,73,21,529,73,A273,Tom Bradley International Terminal,973,15,444,46
LAX,Los Angeles International Airport,555,0,445,85,0,0,0,15,31,26,5,2024-11-08,166,1800 - 1900,2024-11-16 00:00:00,38,20,656,38,A273,Tom Bradley International Terminal,1111,9,455,36
LAX,Los Angeles International Airport,578,0,395,160,107,239,0,28,35,46,7,2024-11-08,212,1900 - 2000,2024-11-16 00:00:00,87,43,755,87,A273,Tom Bradley International Terminal,1525,14,770,83
LAX,Los Angeles International Airport,219,0,311,61,88,345,5,39,26,31,7,2024-11-08,108,2000 - 2100,2024-11-16 00:00:00,96,61,527,96,A273,Tom Bradley International Terminal,1060,18,533,74
LAX,Los Angeles International Airport,264,0,506,140,252,205,0,33,21,36,9,2024-11-08,117,2100 - 2200,2024-11-16 00:00:00,73,45,711,73,A273,Tom Bradley International Terminal,1403,21,692,73
LAX,Los Angeles International Airport,109,0,222,202,97,0,0,30,20,15,4,2024-11-08,9,2200 - 2300,2024-11-16 00:00:00,56,39,342,56,A273,Tom Bradley International Terminal,645,20,303,54
LAX,Los Angeles International Airport,51,0,84,11,0,0,0,18,19,3,1,2024-11-08,1,2300 - 0000,2024-11-16 00:00:00,36,18,66,36,A273,Tom Bradley International Terminal,149,17,83,36
LAX,Los Angeles International Airport,250,0,73,0,0,0,0,10,7,11,2,2024-11-09,64,1000 - 1100,2024-11-17 00:30:03,26,11,124,25,A278,Satellite 7,334,10,210,26
LAX,Los Angeles International Airport,198,0,68,0,0,0,0,12,11,6,2,2024-11-09,11,1100 - 1200,2024-11-17 00:30:03,21,12,67,20,A278,Satellite 7,272,12,205,21
LAX,Los Angeles International Airport,237,0,0,0,0,0,0,8,11,7,1,2024-11-09,56,1200 - 1300,2024-11-17 00:30:03,15,8,42,15,A278,Satellite 7,244,8,202,15
LAX,Los Angeles International Airport,122,0,17,0,0,0,0,10,11,5,1,2024-11-09,18,1300 - 1400,2024-11-17 00:30:03,19,12,43,19,A278,Satellite 7,144,9,101,18
LAX,Los Angeles International Airport,112,0,7,0,0,0,0,10,11,4,1,2024-11-09,9,1400 - 1500,2024-11-17 00:30:03,21,11,39,19,A278,Satellite 7,123,9,84,21
LAX,Los Angeles International Airport,424,0,245,0,0,0,0,13,10,11,4,2024-11-09,125,1500 - 1600,2024-11-17 00:30:03,29,15,127,28,A278,Satellite 7,680,12,553,29
LAX,Los Angeles International Airport,235,0,72,0,0,0,0,11,10,9,2,2024-11-09,50,1600 - 1700,2024-11-17 00:30:03,21,14,33,21,A278,Satellite 7,316,10,283,21
LAX,Los Angeles International Airport,565,0,223,0,0,0,0,11,11,17,5,2024-11-09,127,1700 - 1800,2024-11-17 00:30:03,24,13,154,24,A278,Satellite 7,805,10,651,24
LAX,Los Angeles International Airport,416,0,215,14,0,0,0,13,11,15,4,2024-11-09,84,1800 - 1900,2024-11-17 00:30:03,33,18,181,33,A278,Satellite 7,660,11,479,32
LAX,Los Angeles International Airport,152,0,242,238,215,120,0,36,36,35,5,2024-11-09,204,0500 - 0600,2024-11-17 00:30:03,80,45,422,80,A273,Tom Bradley International Terminal,1002,30,580,73
LAX,Los Angeles International Airport,234,0,323,403,180,61,0,31,34,41,7,2024-11-09,96,0600 - 0700,2024-11-17 00:30:03,84,38,767,84,A273,Tom Bradley International Terminal,1242,20,475,80
LAX,Los Angeles International Airport,280,0,504,512,174,19,0,29,36,46,6,2024-11-09,95,0700 - 0800,2024-11-17 00:30:03,68,35,925,68,A273,Tom Bradley International Terminal,1535,19,610,68
LAX,Los Angeles International Airport,162,0,234,339,294,230,0,40,33,40,4,2024-11-09,101,0800 - 0900,2024-11-17 00:30:03,79,48,867,79,A273,Tom Bradley International Terminal,1299,24,432,73
LAX,Los Angeles International Airport,238,0,84,64,162,149,0,35,36,19,4,2024-11-09,93,0900 - 1000,2024-11-17 00:30:03,79,50,417,79,A273,Tom Bradley International Terminal,716,14,299,60
LAX,Los Angeles International Airport,423,0,408,101,13,10,0,18,40,31,4,2024-11-09,149,1000 - 1100,2024-11-17 00:30:03,70,24,412,67,A273,Tom Bradley International Terminal,986,13,574,70
LAX,Los Angeles International Airport,941,0,812,230,14,11,0,17,41,61,11,2024-11-09,180,1100 - 1200,2024-11-17 00:30:03,66,20,1064,66,A273,Tom Bradley International Terminal,2069,15,1005,66
LAX,Los Angeles International Airport,783,0,306,45,21,6,0,13,41,38,6,2024-11-09,117,1200 - 1300,2024-11-17 00:30:03,72,16,628,72,A273,Tom Bradley International Terminal,1199,10,571,54
LAX,Los Angeles International Airport,645,0,714,636,211,78,0,26,43,79,9,2024-11-09,252,1300 - 1400,2024-11-17 00:30:03,80,34,1412,80,A273,Tom Bradley International Terminal,2363,16,951,75
LAX,Los Angeles International Airport,84,0,96,0,0,0,0,14,37,7,1,2024-11-09,36,1400 - 1500,2024-11-17 00:30:03,28,19,97,28,A273,Tom Bradley International Terminal,187,9,90,20
LAX,Los Angeles International Airport,1217,0,621,7,0,0,0,12,47,42,7,2024-11-09,260,1500 - 1600,2024-11-17 00:30:03,31,14,916,31,A273,Tom Bradley International Terminal,1887,10,971,31
LAX,Los Angeles International Airport,758,0,206,3,0,0,0,11,41,33,5,2024-11-09,137,1600 - 1700,2024-11-17 00:30:03,35,12,405,35,A273,Tom Bradley International Terminal,1000,10,595,34
LAX,Los Angeles International Airport,634,0,500,212,51,0,0,19,48,40,7,2024-11-09,108,1700 - 1800,2024-11-17 00:30:03,57,22,851,57,A273,Tom Bradley International Terminal,1437,15,586,50
LAX,Los Angeles International Airport,733,0,826,155,8,0,0,17,38,46,8,2024-11-09,227,1800 - 1900,2024-11-17 00:30:03,47,20,900,46,A273,Tom Bradley International Terminal,1768,14,868,47
LAX,Los Angeles International Airport,484,0,318,0,0,0,0,13,34,25,4,2024-11-09,123,1900 - 2000,2024-11-17 00:30:03,29,15,277,29,A273,Tom Bradley International Terminal,827,12,550,28
LAX,Los Angeles International Airport,807,0,346,8,0,0,0,12,34,38,7,2024-11-09,134,2000 - 2100,2024-11-17 00:30:03,32,13,542,32,A273,Tom Bradley International Terminal,1199,11,657,30
LAX,Los Angeles International Airport,684,0,453,129,24,0,0,17,25,37,8,2024-11-09,170,2100 - 2200,2024-11-17 00:30:03,58,23,419,58,A273,Tom Bradley International Terminal,1327,14,908,46
LAX,Los Angeles International Airport,319,0,283,31,0,0,0,15,16,18,5,2024-11-09,41,2200 - 2300,2024-11-17 00:30:03,40,17,197,40,A273,Tom Bradley International Terminal,651,15,454,39
LAX,Los Angeles International Airport,65,0,119,14,0,0,0,18,15,7,1,2024-11-09,5,2300 - 0000,2024-11-17 00:30:03,43,20,95,43,A273,Tom Bradley International Terminal,205,17,110,42
LAX,Los Angeles International Airport,6,0,0,0,0,0,0,0,1,2,1,2024-11-10,0,1100 - 1200,2024-11-18 00:00:00,1,0,0,0,A27F,Atlantic Aviation GAF,8,0,8,1
LAX,Los Angeles International Airport,17,0,0,0,0,0,0,3,1,1,1,2024-11-10,0,1700 - 1800,2024-11-18 00:00:00,7,0,0,0,A27F,Atlantic Aviation GAF,18,3,18,7
LAX,Los Angeles International Airport,217,0,244,40,0,0,0,16,9,7,3,2024-11-10,87,1000 - 1100,2024-11-18 00:00:00,35,20,196,35,A278,Satellite 7,508,13,312,32
LAX,Los Angeles International Airport,228,0,167,36,0,0,0,15,9,13,2,2024-11-10,66,1200 - 1300,2024-11-18 00:00:00,38,17,126,36,A278,Satellite 7,444,14,318,38
LAX,Los Angeles International Airport,224,0,97,0,0,0,0,12,9,9,2,2024-11-10,71,1300 - 1400,2024-11-18 00:00:00,23,13,49,23,A278,Satellite 7,330,12,281,23
LAX,Los Angeles International Airport,242,0,52,0,0,0,0,11,9,5,2,2024-11-10,52,1400 - 1500,2024-11-18 00:00:00,24,13,48,24,A278,Satellite 7,299,10,251,24
LAX,Los Angeles International Airport,70,0,106,28,0,0,0,20,11,6,1,2024-11-10,40,1500 - 1600,2024-11-18 00:00:00,35,24,111,35,A278,Satellite 7,210,16,99,31
LAX,Los Angeles International Airport,265,0,73,0,0,0,0,11,11,6,2,2024-11-10,98,1600 - 1700,2024-11-18 00:00:00,25,12,44,19,A278,Satellite 7,344,11,300,25
LAX,Los Angeles International Airport,681,0,148,0,0,0,0,10,11,18,6,2024-11-10,195,1700 - 1800,2024-11-18 00:00:00,24,13,133,24,A278,Satellite 7,847,9,714,21
